$----------------------------------------------------------------------------
$ Casos de Carregamento do CAD/Alvest.          Data: 03/05/2022  20:03:29 h.
$----------------------------------------------------------------------------
    CON       468.000,        25.000    FZ         6.118   $  Angz        90.000 Carga Blc
    CON       360.500,       165.000    FZ         6.992   $  Angz         0.000 Carga Blc
    CON       400.500,       165.000    FZ         6.992   $  Angz         0.000 Carga Blc
    CON       440.500,       165.000    FZ         6.992   $  Angz         0.000 Carga Blc
    CON       313.000,       137.500    FZ         6.992   $  Angz        90.000 Carga Blc
    CON       340.500,        90.000    FZ         6.992   $  Angz         0.000 Carga Blc
    CON       380.500,        90.000    FZ         6.992   $  Angz         0.000 Carga Blc
    CON       420.500,        90.000    FZ         6.992   $  Angz         0.000 Carga Blc
    CON       488.000,       682.500    FZ         6.992   $  Angz        90.000 Carga Blc
    CON       313.000,       352.500    FZ         6.992   $  Angz        90.000 Carga Blc
    CON       340.500,       305.000    FZ         6.992   $  Angz       180.000 Carga Blc
    CON       515.500,       305.000    FZ         6.992   $  Angz       180.000 Carga Blc
    CON       460.500,       305.000    FZ         6.992   $  Angz         0.000 Carga Blc
    CON       218.000,       192.500    FZ         6.992   $  Angz       270.000 Carga Blc
    CON       758.000,       192.500    FZ         6.992   $  Angz       270.000 Carga Blc
    CON       495.500,       -20.000    FZ         6.992   $  Angz       180.000 Carga Blc
    CON       635.500,       305.000    FZ         6.992   $  Angz         0.000 Carga Blc
    CON       663.000,       352.500    FZ         6.992   $  Angz        90.000 Carga Blc
    CON       513.000,       165.000    FZ         6.118   $  Angz       180.000 Carga Blc
    CON       313.000,       315.000    FZ         6.118   $  Angz        90.000 Carga Blc
    CON       313.000,       382.500    FZ         3.496   $  Angz        90.000 Carga Blc
    CON       218.000,       232.500    FZ         6.992   $  Angz        90.000 Carga Blc
    CON       313.000,       200.000    FZ         9.614   $  Angz        90.000 Carga Blc
    CON       488.000,       305.000    FZ         4.807   $  Angz       270.000 Carga Blc
    CON       488.000,       305.000    FZ         4.807   $  Angz       270.000 Carga Blc
    CON       488.000,       710.000    FZ         4.807   $  Angz       180.000 Carga Blc
    CON       488.000,       710.000    FZ         4.807   $  Angz       180.000 Carga Blc
    CON       225.500,       165.000    FZ         6.992   $  Angz       180.000 Carga Blc
    CON       313.000,       165.000    FZ         4.807   $  Angz       180.000 Carga Blc
    CON       313.000,       165.000    FZ         4.807   $  Angz       180.000 Carga Blc
    CON       313.000,       100.000    FZ         6.118   $  Angz        90.000 Carga Blc
    CON       468.000,       155.000    FZ         6.118   $  Angz       270.000 Carga Blc
    CON       488.000,       177.500    FZ         6.992   $  Angz       270.000 Carga Blc
    CON       458.000,        90.000    FZ         6.118   $  Angz       180.000 Carga Blc
    CON       468.000,       -10.000    FZ         6.118   $  Angz        90.000 Carga Blc
    CON       663.000,       165.000    FZ         4.807   $  Angz       180.000 Carga Blc
    CON       663.000,       165.000    FZ         4.807   $  Angz       180.000 Carga Blc
    CON       663.000,       132.500    FZ         6.992   $  Angz       270.000 Carga Blc
    CON       653.000,       -20.000    FZ         6.118   $  Angz       180.000 Carga Blc
    CON       750.500,       165.000    FZ         6.992   $  Angz         0.000 Carga Blc
    CON       663.000,       200.000    FZ         9.614   $  Angz        90.000 Carga Blc
    CON       758.000,       232.500    FZ         6.992   $  Angz        90.000 Carga Blc
    CON       663.000,       315.000    FZ         6.118   $  Angz        90.000 Carga Blc
    CON       663.000,       382.500    FZ         3.496   $  Angz        90.000 Carga Blc
    CON       758.000,       665.000    FZ        10.031   $  Angz       270.000 Carga Blc
    CON       758.000,       627.500    FZ        11.464   $  Angz        90.000 Carga Blc
    CON       758.000,       497.500    FZ        11.464   $  Angz        90.000 Carga Blc
    CON       758.000,       457.500    FZ        11.464   $  Angz        90.000 Carga Blc
    CON       758.000,       535.000    FZ        10.031   $  Angz       270.000 Carga Blc
    CON       758.000,       417.500    FZ        11.464   $  Angz       270.000 Carga Blc
    CON       730.500,       710.000    FZ        11.464   $  Angz         0.000 Carga Blc
    CON       758.000,       387.500    FZ         5.732   $  Angz        90.000 Carga Blc
    CON       758.000,       700.000    FZ        10.031   $  Angz       270.000 Carga Blc
    CON       758.000,       580.000    FZ         7.881   $  Angz        90.000 Carga Blc
    CON       758.000,       580.000    FZ         7.881   $  Angz        90.000 Carga Blc
    CON     -1933.000,       502.500    FZ         6.090   $  Angz        90.000 Carga Blc
    CON     -1933.000,       622.500    FZ         6.090   $  Angz        90.000 Carga Blc
    CON     -1933.000,       542.500    FZ         6.090   $  Angz        90.000 Carga Blc
    CON     -1933.000,       582.500    FZ         6.090   $  Angz        90.000 Carga Blc
    CON     -1933.000,       462.500    FZ         6.090   $  Angz        90.000 Carga Blc
    CON     -1753.000,       357.500    FZ         1.523   $  Angz        90.000 Carga Blc
    CON     -1713.000,       410.000    FZ         0.761   $  Angz         0.000 Carga Blc
    CON     -1720.500,       410.000    FZ         1.523   $  Angz         0.000 Carga Blc
    CON     -1838.000,       410.000    FZ         5.329   $  Angz       180.000 Carga Blc
    CON     -1873.000,       410.000    FZ         5.329   $  Angz       180.000 Carga Blc
    CON     -1800.500,       410.000    FZ         6.090   $  Angz         0.000 Carga Blc
    CON     -1905.500,       675.000    FZ         6.090   $  Angz       180.000 Carga Blc
    CON     -1960.500,       410.000    FZ         6.090   $  Angz         0.000 Carga Blc
    CON     -1753.000,       382.500    FZ         6.090   $  Angz        90.000 Carga Blc
    CON     -1908.000,       410.000    FZ         5.329   $  Angz       180.000 Carga Blc
    CON     -2008.000,       385.000    FZ         5.329   $  Angz        90.000 Carga Blc
    CON     -1875.500,       675.000    FZ         3.045   $  Angz       180.000 Carga Blc
    CON     -1933.000,       662.500    FZ         6.090   $  Angz        90.000 Carga Blc
    CON     -1933.000,       422.500    FZ         6.090   $  Angz       270.000 Carga Blc
    CON     -1998.000,       410.000    FZ         5.329   $  Angz         0.000 Carga Blc
    CON     -1753.000,       410.000    FZ         4.187   $  Angz       180.000 Carga Blc
    CON     -1753.000,       410.000    FZ         4.187   $  Angz       180.000 Carga Blc
    CON     -1618.000,       470.000    FZ         8.158   $  Angz       270.000 Carga Blc
    CON     -1618.000,       607.500    FZ         9.323   $  Angz        90.000 Carga Blc
    CON     -1618.000,       545.000    FZ         1.165   $  Angz        90.000 Carga Blc
    CON     -1665.500,       675.000    FZ         9.323   $  Angz         0.000 Carga Blc
    CON     -1618.000,       647.500    FZ         9.323   $  Angz        90.000 Carga Blc
    CON     -1618.000,       567.500    FZ         9.323   $  Angz       270.000 Carga Blc
    CON     -1618.000,       507.500    FZ         9.323   $  Angz        90.000 Carga Blc
    CON     -1628.000,       675.000    FZ         8.158   $  Angz       180.000 Carga Blc
    CON     -1695.500,       675.000    FZ         4.662   $  Angz         0.000 Carga Blc
    CON     -1620.500,       410.000    FZ         4.662   $  Angz         0.000 Carga Blc
    CON     -1618.000,       435.000    FZ         8.158   $  Angz       270.000 Carga Blc
    CON     -1605.500,       535.000    FZ         9.323   $  Angz       180.000 Carga Blc
    CON     -1188.000,       467.500    FZ        14.187   $  Angz        90.000 Carga Blc
    CON     -1188.000,       347.500    FZ        14.187   $  Angz        90.000 Carga Blc
    CON     -1188.000,       427.500    FZ        14.187   $  Angz        90.000 Carga Blc
    CON     -1188.000,       387.500    FZ        14.187   $  Angz        90.000 Carga Blc
    CON     -1185.500,       165.000    FZ         7.094   $  Angz         0.000 Carga Blc
    CON     -1188.000,       112.500    FZ         7.094   $  Angz        90.000 Carga Blc
    CON     -1188.000,       642.500    FZ        14.187   $  Angz        90.000 Carga Blc
    CON     -1188.000,       190.000    FZ        12.414   $  Angz       270.000 Carga Blc
    CON     -1170.500,       655.000    FZ         7.094   $  Angz       180.000 Carga Blc
    CON     -1198.000,       535.000    FZ        12.414   $  Angz       180.000 Carga Blc
    CON     -1188.000,       602.500    FZ        14.187   $  Angz        90.000 Carga Blc
    CON     -1188.000,       562.500    FZ        14.187   $  Angz        90.000 Carga Blc
    CON     -1188.000,       140.000    FZ        12.414   $  Angz        90.000 Carga Blc
    CON     -1188.000,       227.500    FZ        14.187   $  Angz       270.000 Carga Blc
    CON     -1188.000,       507.500    FZ        14.187   $  Angz        90.000 Carga Blc
    CON     -1188.000,       267.500    FZ        14.187   $  Angz       270.000 Carga Blc
    CON     -1188.000,       307.500    FZ        14.187   $  Angz       270.000 Carga Blc
    CON      1618.000,       470.000    FZ         7.892   $  Angz       270.000 Carga Blc
    CON      1618.000,       602.500    FZ         9.019   $  Angz        90.000 Carga Blc
    CON      1618.000,       665.000    FZ         1.127   $  Angz        90.000 Carga Blc
    CON      1665.500,       675.000    FZ         9.019   $  Angz         0.000 Carga Blc
    CON      1618.000,       562.500    FZ         9.019   $  Angz       270.000 Carga Blc
    CON      1618.000,       507.500    FZ         9.019   $  Angz        90.000 Carga Blc
    CON      1618.000,       642.500    FZ         9.019   $  Angz        90.000 Carga Blc
    CON      1618.000,       435.000    FZ         7.892   $  Angz       270.000 Carga Blc
    CON      1628.000,       675.000    FZ         7.892   $  Angz         0.000 Carga Blc
    CON      1695.500,       675.000    FZ         4.510   $  Angz       180.000 Carga Blc
    CON      1620.500,       410.000    FZ         4.510   $  Angz         0.000 Carga Blc
    CON      1605.500,       535.000    FZ         9.019   $  Angz         0.000 Carga Blc
    CON      1933.000,       502.500    FZ         6.097   $  Angz        90.000 Carga Blc
    CON      1933.000,       542.500    FZ         6.097   $  Angz        90.000 Carga Blc
    CON      1933.000,       622.500    FZ         6.097   $  Angz        90.000 Carga Blc
    CON      1933.000,       462.500    FZ         6.097   $  Angz        90.000 Carga Blc
    CON      1933.000,       582.500    FZ         6.097   $  Angz        90.000 Carga Blc
    CON      1720.500,       410.000    FZ         1.524   $  Angz         0.000 Carga Blc
    CON      1713.000,       410.000    FZ         0.762   $  Angz         0.000 Carga Blc
    CON      1838.000,       410.000    FZ         5.335   $  Angz         0.000 Carga Blc
    CON      1800.500,       410.000    FZ         6.097   $  Angz         0.000 Carga Blc
    CON      1873.000,       410.000    FZ         5.335   $  Angz         0.000 Carga Blc
    CON      1753.000,       357.500    FZ         1.524   $  Angz        90.000 Carga Blc
    CON      1753.000,       382.500    FZ         6.097   $  Angz        90.000 Carga Blc
    CON      1960.500,       410.000    FZ         6.097   $  Angz       180.000 Carga Blc
    CON      1905.500,       675.000    FZ         6.097   $  Angz         0.000 Carga Blc
    CON      1908.000,       410.000    FZ         5.335   $  Angz         0.000 Carga Blc
    CON      2008.000,       385.000    FZ         5.335   $  Angz        90.000 Carga Blc
    CON      1753.000,       410.000    FZ         4.192   $  Angz         0.000 Carga Blc
    CON      1753.000,       410.000    FZ         4.192   $  Angz         0.000 Carga Blc
    CON      1998.000,       410.000    FZ         5.335   $  Angz       180.000 Carga Blc
    CON      1933.000,       422.500    FZ         6.097   $  Angz       270.000 Carga Blc
    CON      1933.000,       662.500    FZ         6.097   $  Angz        90.000 Carga Blc
    CON      1875.500,       675.000    FZ         3.049   $  Angz         0.000 Carga Blc
    CON      -868.000,       165.000    FZ         5.261   $  Angz         0.000 Carga Blc
    CON      -228.000,       407.500    FZ         6.012   $  Angz        90.000 Carga Blc
    CON      -228.000,       447.500    FZ         6.012   $  Angz        90.000 Carga Blc
    CON      -228.000,       520.000    FZ         5.261   $  Angz        90.000 Carga Blc
    CON      -228.000,       367.500    FZ         6.012   $  Angz        90.000 Carga Blc
    CON      -228.000,       485.000    FZ         5.261   $  Angz        90.000 Carga Blc
    CON     -1065.500,       165.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -228.000,       287.500    FZ         6.012   $  Angz        90.000 Carga Blc
    CON      -228.000,       327.500    FZ         6.012   $  Angz        90.000 Carga Blc
    CON     -1018.000,       155.000    FZ         0.752   $  Angz        90.000 Carga Blc
    CON     -1018.000,       110.000    FZ         0.752   $  Angz        90.000 Carga Blc
    CON      -903.000,       165.000    FZ         5.261   $  Angz         0.000 Carga Blc
    CON      -938.000,       165.000    FZ         5.261   $  Angz         0.000 Carga Blc
    CON      -910.500,       -20.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -973.000,       165.000    FZ         5.261   $  Angz         0.000 Carga Blc
    CON      -870.500,       -20.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -823.000,        47.500    FZ         6.012   $  Angz        90.000 Carga Blc
    CON      -448.000,       240.000    FZ         5.261   $  Angz         0.000 Carga Blc
    CON      -315.500,       165.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -355.500,       165.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -335.500,       240.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -375.500,       240.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -273.000,       580.000    FZ         5.261   $  Angz       180.000 Carga Blc
    CON      -295.500,       240.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -413.000,       240.000    FZ         5.261   $  Angz         0.000 Carga Blc
    CON      -493.000,       295.000    FZ         0.752   $  Angz        90.000 Carga Blc
    CON      -493.000,       250.000    FZ         0.752   $  Angz        90.000 Carga Blc
    CON      -538.000,       305.000    FZ         5.261   $  Angz       180.000 Carga Blc
    CON      -395.500,       165.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -275.500,       165.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -665.500,       305.000    FZ         3.006   $  Angz         0.000 Carga Blc
    CON      -433.000,       165.000    FZ         5.261   $  Angz       180.000 Carga Blc
    CON      -790.500,       165.000    FZ         1.503   $  Angz         0.000 Carga Blc
    CON      -758.000,       232.500    FZ         6.012   $  Angz        90.000 Carga Blc
    CON      -950.500,       -20.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -758.000,       295.000    FZ         0.752   $  Angz        90.000 Carga Blc
    CON      -653.000,       305.000    FZ         0.752   $  Angz         0.000 Carga Blc
    CON      -520.500,       165.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -560.500,       165.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -703.000,       165.000    FZ         8.267   $  Angz       180.000 Carga Blc
    CON      -775.500,       110.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -735.500,       110.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -695.500,       110.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -655.500,       110.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -628.000,        62.500    FZ         6.012   $  Angz       270.000 Carga Blc
    CON      -628.000,        22.500    FZ         6.012   $  Angz       270.000 Carga Blc
    CON      -628.000,       -40.000    FZ         0.752   $  Angz       270.000 Carga Blc
    CON      -823.000,        85.000    FZ         5.261   $  Angz        90.000 Carga Blc
    CON      -493.000,       272.500    FZ         6.012   $  Angz       270.000 Carga Blc
    CON     -1018.000,       132.500    FZ         6.012   $  Angz        90.000 Carga Blc
    CON      -990.500,       -20.000    FZ         6.012   $  Angz       180.000 Carga Blc
    CON      -758.000,       192.500    FZ         6.012   $  Angz       270.000 Carga Blc
    CON      -823.000,       137.500    FZ         6.012   $  Angz        90.000 Carga Blc
    CON      -823.000,         7.500    FZ         6.012   $  Angz       270.000 Carga Blc
    CON      -493.000,       212.500    FZ         6.012   $  Angz        90.000 Carga Blc
    CON      -575.500,       305.000    FZ         6.012   $  Angz       180.000 Carga Blc
    CON      -630.500,       305.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -758.000,       272.500    FZ         6.012   $  Angz        90.000 Carga Blc
    CON      -228.000,       192.500    FZ         6.012   $  Angz       270.000 Carga Blc
    CON      -255.500,       240.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -655.500,       165.000    FZ         6.012   $  Angz         0.000 Carga Blc
    CON      -600.500,       165.000    FZ         6.012   $  Angz       180.000 Carga Blc
    CON      -468.000,       165.000    FZ         5.261   $  Angz       180.000 Carga Blc
    CON      -228.000,       555.000    FZ         5.261   $  Angz        90.000 Carga Blc
    CON     -1018.000,       -10.000    FZ         5.261   $  Angz        90.000 Carga Blc
    CON     -1018.000,       165.000    FZ         4.133   $  Angz       180.000 Carga Blc
    CON     -1018.000,       165.000    FZ         4.133   $  Angz       180.000 Carga Blc
    CON      -823.000,       165.000    FZ         4.133   $  Angz       180.000 Carga Blc
    CON      -823.000,       165.000    FZ         4.133   $  Angz       180.000 Carga Blc
    CON      -813.000,       110.000    FZ         5.261   $  Angz         0.000 Carga Blc
    CON      -833.000,       -20.000    FZ         5.261   $  Angz       180.000 Carga Blc
    CON      -628.000,       155.000    FZ         5.261   $  Angz       270.000 Carga Blc
    CON      -628.000,       110.000    FZ         4.133   $  Angz       270.000 Carga Blc
    CON      -628.000,       110.000    FZ         4.133   $  Angz       270.000 Carga Blc
    CON      -758.000,       165.000    FZ         4.133   $  Angz       180.000 Carga Blc
    CON      -758.000,       165.000    FZ         4.133   $  Angz       180.000 Carga Blc
    CON      -755.500,       305.000    FZ         3.006   $  Angz         0.000 Carga Blc
    CON      -603.000,       305.000    FZ         1.127   $  Angz         0.000 Carga Blc
    CON      -603.000,       305.000    FZ         1.127   $  Angz         0.000 Carga Blc
    CON      -503.000,       305.000    FZ         5.261   $  Angz       180.000 Carga Blc
    CON      -483.000,       240.000    FZ         5.261   $  Angz         0.000 Carga Blc
    CON      -493.000,       175.000    FZ         5.261   $  Angz        90.000 Carga Blc
    CON      -628.000,       -17.500    FZ         6.012   $  Angz       270.000 Carga Blc
    CON      -238.000,       580.000    FZ         5.261   $  Angz       180.000 Carga Blc
    CON      -228.000,       240.000    FZ         4.133   $  Angz       270.000 Carga Blc
    CON      -228.000,       240.000    FZ         4.133   $  Angz       270.000 Carga Blc
    CON      -238.000,       165.000    FZ         5.261   $  Angz       180.000 Carga Blc
    CON      -212.000,       472.500    FZ         9.915   $  Angz        90.000 Carga Blc
    CON      -212.000,       392.500    FZ         9.915   $  Angz        90.000 Carga Blc
    CON      -212.000,       352.500    FZ         9.915   $  Angz        90.000 Carga Blc
    CON      -212.000,       312.500    FZ         9.915   $  Angz        90.000 Carga Blc
    CON      -212.000,       512.500    FZ         9.915   $  Angz        90.000 Carga Blc
    CON      -212.000,       272.500    FZ         9.915   $  Angz        90.000 Carga Blc
    CON      -212.000,       232.500    FZ         9.915   $  Angz        90.000 Carga Blc
    CON      -212.000,       432.500    FZ         9.915   $  Angz        90.000 Carga Blc
    CON       103.000,        77.500    FZ         9.915   $  Angz        90.000 Carga Blc
    CON       103.000,        37.500    FZ         9.915   $  Angz        90.000 Carga Blc
    CON      -164.500,       165.000    FZ         9.915   $  Angz         0.000 Carga Blc
    CON        35.500,       165.000    FZ         9.915   $  Angz         0.000 Carga Blc
    CON       113.000,       165.000    FZ         1.239   $  Angz         0.000 Carga Blc
    CON        -4.500,       165.000    FZ         9.915   $  Angz         0.000 Carga Blc
    CON       -44.500,       165.000    FZ         9.915   $  Angz         0.000 Carga Blc
    CON       -84.500,       165.000    FZ         9.915   $  Angz         0.000 Carga Blc
    CON       103.000,       117.500    FZ         9.915   $  Angz        90.000 Carga Blc
    CON      -212.000,       192.500    FZ         9.915   $  Angz       270.000 Carga Blc
    CON      -212.000,       552.500    FZ         9.915   $  Angz        90.000 Carga Blc
    CON        75.500,       165.000    FZ         9.915   $  Angz         0.000 Carga Blc
